Nepali_Audio,Nepali_Script,English_Script,English_Audio
325N.wav,बेगनास ताल वरिपरिका क्षेत्रहरू पर्यटकहरूका लागि लोकप्रिय गन्तव्य हुन् यहाँ धेरै रिसोर्टहरू रहेका छन्,the area around begnas lake with numerous resorts is a popular destination for tourists,325E.wav
326N.wav,बेगनास ताल पोखराबाट करिब किलोमिटर टाढा अवस्थित छ यो ठाउँ बस ट्याक्सी वा साइकलले सजिलै पुग्न सकिन्छ,begnas lake is about kilometers away from pokhara and can be easily accessed by bus taxi or cycling,326E.wav
327N.wav,तपाईंले पोखराको पृथ्वी चोकबाट बस समात्न सक्नुहुन्छ जसले तपाईंलाई करिब मिनेटमा तालसम्म पुर्याउँछ,you can catch a bus from prithvi chowk in pokhara and it will take you about minutes to reach the lake,327E.wav
328N.wav,अर्को लोकप्रिय विकल्प भनेको साइकल चढेर तालसम्म पुग्नु हो पोखरामा घण्टाका लागि रू मा माउन्टेन बाइक भाडामा लिन सकिन्छ,another popular option is to reach the lake by bicycle you can hire a mountain bike in pokhara for rs for hours,328E.wav
329N.wav,यहाँको बाटो राम्रोसँग निर्माण गरिएको छ र तपाईं बिहानको रमणीय दृश्यको आनन्द लिन समय पनि निकाल्न सक्नुहुन्छ,the road is wellbuilt and you can take your time to admire the beautiful morning scenery,329E.wav
330N.wav,नमस्ते र स्वागत छ म अहिले तानसेनमा छु,hello and welcome im currently in tansen,330E.wav
331N.wav,तानसेन नेपालको पहाडहरूमा सुस्तरी रहेको अद्भुत नगर हो,tansen is an amazing town nestled in the hills of nepal,331E.wav
332N.wav,यहाँको प्राकृतिक सौन्दर्य देख्दा म एकदम खुसी छु,im really happy to see the natural beauty here,332E.wav
333N.wav,यहाँको न्यूवारी संस्कृति मैले सधैं सुनेको थिएँ तर यहाँ आएर मलाई थोरै उदासी लाग्छ,ive always heard about newari culture but being here makes me feel a bit sad because its not as vibrant as i imagined,333E.wav
334N.wav,तानसेनका सन्देशहरू साँचो सौंदर्यको बोध गराउँछन्,the messages from tansen truly evoke a sense of beauty,334E.wav
